customer_id,first_name,last_name,address,sec_address,zipcode,city,state,Country
1019, Morgan, McCall,2568 Harding Boulevard,,93301,Bakersfield,CA,USA
1020, Emma, Gonzalez,2457 Cedar Lane,,93301,Bakersfield,CA,USA
1021, Wesley, Cooper,1266 Elm Drive,unit 47,93308,Bakersfield,CA,USA
1022, Nicholas, Shields,9103 Pinecrest Avenue,,93304,Bakersfield,CA,USA
1023, Ariana, Ochoa,4785 Walnut Lane,,93304,Bakersfield,CA,USA
1024, Emmett, Henderson,3940 Lakeside Drive,,93306,Bakersfield,CA,USA
1025, Isabelle, Duffy,3635 Autumn Avenue,,93301,Bakersfield,CA,USA
1026, Kingston," Yu
",9628 Elm Street,apt 5,93307,Bakersfield,CA,USA
1027, Jasmine, Howard,4268 Adams Lane,,93301,Bakersfield,CA,USA
1028, Isabella, Stout,7723 Dogwood Lane,unit 39,93304,Bakersfield,CA,USA
1029, Nora, Casey,6134 Mapleview Lane,bldg 10,93304,Bakersfield,CA,USA
1030, Cameron, Anderson,5352 Walnut Lane,,93304,Bakersfield,CA,USA
1031, Axel, Bailey,8287 Laurel Lane,apt 17,93305,Bakersfield,CA,USA
1032, Aubrey, Lynch,6773 Chestnut Avenue,bldg 36,93301,Bakersfield,CA,USA
1033, Evelyn, Ochoa,2255 Forest Avenue,unit 17,93301,Bakersfield,CA,USA
1034, Emmett, Ward,8157 Kennedy Drive,bldg 40,93304,Bakersfield,CA,USA
1035, Elizabeth, Phillips,7954 Acorn Drive,,93306,Bakersfield,CA,USA
1036, Emily, Ward,588 Magnolia Street,unit 20,93301,Bakersfield,CA,USA
1037, Tristan, Brock,9209 Oakdale Avenue,bldg 9,93304,Bakersfield,CA,USA
1038, Samuel, Bryant,1415 Harding Boulevard,,93304,Bakersfield,CA,USA
1039, Esther, Bell,4310 Elmwood Road,,93304,Bakersfield,CA,USA
1040, Ezekiel, Keller,428 Roosevelt Street,apt 32,93301,Bakersfield,CA,USA
1041, Matthew, Gibson,1936 Magnolia Avenue,,93304,Bakersfield,CA,USA
1042, Dominic, Manning,6403 Pinehill Lane,,93301,Bakersfield,CA,USA
1043, Madison, Church,5957 Acorn Lane,unit 37,93305,Bakersfield,CA,USA
1044, Elizabeth, Ayala,2706 Eisenhower Avenue,,93306,Bakersfield,CA,USA
1045, Aaron, English,3993 Dogwood Drive,,93301,Bakersfield,CA,USA
1046, Leah, Richardson,58 Elmwood Lane,,93304,Bakersfield,CA,USA
1047, Isabelle, Perez,8977 Jefferson Road,,93305,Bakersfield,CA,USA
1048, Axel, Rojas,8397 Cedarbrook Avenue,apt 36,93301,Bakersfield,CA,USA
1049, Gianna, Simmons,2603 Cedar Avenue,,93306,Bakersfield,CA,USA
1050, Easton, Vincent,6834 Birch Street,,93301,Bakersfield,CA,USA
1051, Serenity, Keith,9266 Rosewood Avenue,,93301,Bakersfield,CA,USA
1052, Valentina, Carlson,7157 Spruce Drive,,93307,Bakersfield,CA,USA
1053, Samantha, Aguilar,3493 Chestnut Lane,,93306,Bakersfield,CA,USA
1054, Michael, Wallace,7722 Mapleview Lane,,93304,Bakersfield,CA,USA
1055, Gavin, Hill,4305 Birch Lane,,93304,Bakersfield,CA,USA
1056, Victoria, Murphy,8328 Willowbrook Lane,,93301,Bakersfield,CA,USA
1057, Joseph, Sullivan,5192 Juniper Drive,,93304,Bakersfield,CA,USA
1058, Landon, Carlson,517 Redwood Lane,,93301,Bakersfield,CA,USA
1059, Amaya, Kirby,5272 Roosevelt Street,,93301,Bakersfield,CA,USA
1060, Charlotte, Carlson,5208 Laurel Road,,93301,Bakersfield,CA,USA
1061, Mia, Thompson,1953 Oakwood Avenue,,93304,Bakersfield,CA,USA
1062, Nicholas, Pena,4789 Forest Drive,,93304,Bakersfield,CA,USA
1063, Xavier, Garcia,9208 Pine Lane,,93304,Bakersfield,CA,USA
1064, Adeline, Wright,5496 Sycamore Drive,unit 19,93307,Bakersfield,CA,USA
1065, Mia, Johnson,9614 Willowcrest Lane,apt 25,93304,Bakersfield,CA,USA
1066, Julia, Wilkins,348 Willow Street,,93301,Bakersfield,CA,USA
1067, Landon, Delgado,5312 Magnolia Avenue,,93301,Bakersfield,CA,USA
1068, Audrey, Simmons,748 Eisenhower Boulevard,,93304,Bakersfield,CA,USA
1069, Jonathan, Aguilar,8008 Meadow Lane,unit 6,93301,Bakersfield,CA,USA
1070, Abigail, Morales,7325 Acorn Lane,,93308,Bakersfield,CA,USA
1071, Gavin, Sanchez,4365 Cedar Avenue,,93306,Bakersfield,CA,USA
1072, Sawyer, Murphy,4260 Redwood Lane,,93304,Bakersfield,CA,USA
1073, Theodore, Davis,9189 Dogwood Lane,,93307,Bakersfield,CA,USA
1074, King, Lopez,629 Juniper Street,,93304,Bakersfield,CA,USA
1075, Elena, Gutierrez,9591 River Road,unit 25,93304,Bakersfield,CA,USA
1076, Morgan, Kirby,3337 Washington Street,,93309,Bakersfield,CA,USA
1077, Miles, Bowers,9973 Cedar Lane,,93301,Bakersfield,CA,USA
1078, Reagan, Wright,6858 McKinley Avenue,apt 36,93305,Bakersfield,CA,USA
1079, Leah, Waters,864 Wilson Drive,bldg 36,93306,Bakersfield,CA,USA
1080, William, Delgado,5792 Lakeview Drive,bldg 48,93301,Bakersfield,CA,USA
1081, Noah, Moore,4151 Dogwood Lane,,93301,Bakersfield,CA,USA
1082, Natalie, Hill,160 Oak Avenue,,93309,Bakersfield,CA,USA
1083, Charlotte, Foreman,3051 Chestnut Street,,93306,Bakersfield,CA,USA
1084, Caroline, Sanchez,1945 Rosewood Boulevard,,93304,Bakersfield,CA,USA
1085, Harley, Sullivan,9632 Maple Street,bldg 28,93301,Bakersfield,CA,USA
1086, Gabriel, Keller,4748 Main Drive,,93304,Bakersfield,CA,USA
1087, Penelope, Hopkins,3052 Cedar Avenue,,93304,Bakersfield,CA,USA
1088, Mackenzie, Wright,5064 Redwood Avenue,,93301,Bakersfield,CA,USA
1089, Zoey, Waters,2616 Magnolia Avenue,bldg 35,93304,Bakersfield,CA,USA
1090, Benjamin, Wilson,3431 Laurel Lane,bldg 33,93309,Bakersfield,CA,USA
1091, Emily, Hill,7390 Sycamore Drive,,93307,Bakersfield,CA,USA
1092, Landon, Bryant,8441 Magnolia Avenue,,93308,Bakersfield,CA,USA
1093, Ava, Roman,5951 Rosewood Drive,unit 31,93309,Bakersfield,CA,USA
1094, Joseph, Riley,4028 Summer Lane,unit 18,93301,Bakersfield,CA,USA
1095, Aaron, Bender,9856 Redwood Street,,93304,Bakersfield,CA,USA
1096, Blake, Ford,895 Main Drive,,93307,Bakersfield,CA,USA
1097, Brooke, Carlson,3203 Magnolia Drive,unit 38,93301,Bakersfield,CA,USA
1098, Jordan, Alexander,4554 Pine Lane,,93305,Bakersfield,CA,USA
1099, Scarlett, Chan,7696 Willowwood Street,,93307,Bakersfield,CA,USA
1100, Hannah, Walker,3829 Adams Street,,93306,Bakersfield,CA,USA
1101, Ava, English,4848 Cedar Lane,,93301,Bakersfield,CA,USA
1102, Charles, Pearson,8005 Meadow Lane,,93307,Bakersfield,CA,USA
1103, Grace, Jordan,6237 Elm Street,unit 43,93306,Bakersfield,CA,USA
1104, Mia, Schwartz,6667 Elmwood Lane,unit 44,93304,Bakersfield,CA,USA
1105, Jonathan, Cook,2951 Mapleview Lane,,93309,Bakersfield,CA,USA
1106, Jordan, Turner,8001 Harding Lane,,93301,Bakersfield,CA,USA
1107, Cooper, Lee,4954 Dogwood Avenue,unit 29,93301,Bakersfield,CA,USA
1108, Reagan, Rivera,6608 Elm Street,,93305,Bakersfield,CA,USA
1109, Evelyn, Gates,6168 Spruce Lane,apt 14,93304,Bakersfield,CA,USA
1110, Isaac, Howard,5482 Juniper Street,,93301,Bakersfield,CA,USA
1111, Gabrielle, Pena,814 Jefferson Road,,93304,Bakersfield,CA,USA
1112, Angela, Carlson,1410 Maplewood Avenue,,93305,Bakersfield,CA,USA
1113, Gabrielle, White,5655 Madison Avenue,,93301,Bakersfield,CA,USA
1114, Cameron, Owens,6058 Laurel Drive,,93301,Bakersfield,CA,USA
1115, Jeremiah, Duffy,9075 Taft Avenue,apt 7,93304,Bakersfield,CA,USA
1116, Serenity, Short,9103 Sycamore Drive,apt 32,93301,Bakersfield,CA,USA
1117, Samuel, Vargas,1390 Magnolia Avenue,,93304,Bakersfield,CA,USA
1118, Audrey, Ward,1480 Dogwood Lane,unit 37,93304,Bakersfield,CA,USA
1119, Isabelle, Huber,2343 Chestnut Street,,93301,Bakersfield,CA,USA
1120, Riley, Woods,9733 Forest Drive,,93301,Bakersfield,CA,USA
1121, Amaya, Alexander,3408 Acorn Avenue,,93304,Bakersfield,CA,USA
1122, Nora, McCall,403 Acorn Drive,,93304,Bakersfield,CA,USA
1123, Grayson, Galloway,657 Lakeside Drive,unit 47,93308,Bakersfield,CA,USA
1124, Faith, Foster,5295 Harding Boulevard,,93301,Bakersfield,CA,USA
1125, Reagan, Miller,162 Roosevelt Lane,,93301,Bakersfield,CA,USA
1126, Layla, Ayala,6998 Magnolia Drive,,93304,Bakersfield,CA,USA
1127, Delilah, Ellis,5525 Jackson Drive,,93304,Bakersfield,CA,USA
1128, Lucy, Roberts,8559 Jackson Street,unit 2,93309,Bakersfield,CA,USA
1129, Mackenzie, Hall,7609 Lincoln Avenue,,93301,Bakersfield,CA,USA
1130, David, McCarty,9672 Arthur Road,bldg 44,93307,Bakersfield,CA,USA
1131, Gavin, Moore,1733 Sycamore Drive,,93304,Bakersfield,CA,USA
1132, Ethan, Scott,1815 Juniper Avenue,,93304,Bakersfield,CA,USA
1133, Benjamin, Hendricks,3646 Juniper Lane,,93305,Bakersfield,CA,USA
1134, Arianna, Stewart,130 Coolidge Street,,93301,Bakersfield,CA,USA
1135, Jason, Clark,6806 Cedarwood Lane,apt 5,93304,Bakersfield,CA,USA
1136, Andrew, Bailey,2420 Spruce Drive,apt 46,93304,Bakersfield,CA,USA
1137, Kennedy, Hernandez,3166 Laurel Road,,93301,Bakersfield,CA,USA
1138, Taylor, Delgado,4346 Pine Lane,,93301,Bakersfield,CA,USA
1139, Sebastian, Torres,6209 Oak Avenue,,93304,Bakersfield,CA,USA
1140, Chloe, Duffy,2382 Elmwood Lane,,93301,Bakersfield,CA,USA
1141, Taylor, Manning,4160 Main Drive,apt 22,93301,Bakersfield,CA,USA
1142, King, Mason,6842 Oak Lane,bldg 45,93306,Bakersfield,CA,USA
1143, Holden, Thomas,3436 Cedar Lane,apt 5,93304,Bakersfield,CA,USA
1144, Aaron, Vincent,8929 Elm Street,apt 40,93308,Bakersfield,CA,USA
1145, Claire, Chan,9526 Willowcrest Lane,unit 50,93304,Bakersfield,CA,USA
1146, Eli, Ochoa,292 Rosewood Boulevard,,93304,Bakersfield,CA,USA
1147, Matthew, Mayo,2419 Dogwood Street,,93304,Bakersfield,CA,USA
1148, Brooklyn, Carter,694 Willow Avenue,,93301,Bakersfield,CA,USA
1149, Adam, Thomas,7431 Elmwood Road,,93301,Bakersfield,CA,USA
1150, Christian, Pham,6912 Rosewood Road,,93308,Bakersfield,CA,USA
1151, Arianna, Jackson,7969 Magnolia Drive,,93301,Bakersfield,CA,USA
1152, Connor, Bowers,4293 Parkside Avenue,,93304,Bakersfield,CA,USA
1153, Stella, Robinson,3082 Garfield Road,,93304,Bakersfield,CA,USA
1154, Annabelle, Fisher,7835 Monroe Drive,unit 39,93301,Bakersfield,CA,USA
1155, Layla, Gibson,3043 Taft Lane,,93301,Bakersfield,CA,USA
1156, Olivia, Kim,2521 Sycamore Avenue,,93304,Bakersfield,CA,USA
1157, Savannah, Ford,4724 Chestnut Lane,bldg 9,93301,Bakersfield,CA,USA
1158, Cameron, Walker,3747 Willowwood Street,,93304,Bakersfield,CA,USA
1159, James, Stewart,9564 Laurel Boulevard,,93301,Bakersfield,CA,USA
1160, Arianna, Mitchell,8788 Hillcrest Avenue,,93308,Bakersfield,CA,USA
1161, Ezekiel, Rodriguez,8054 Redwood Street,,93304,Bakersfield,CA,USA
1162, Jason, English,6488 Elmwood Drive,bldg 40,93304,Bakersfield,CA,USA
1163, Morgan, Valdez,4620 Forest Drive,,93305,Bakersfield,CA,USA
1164, Valeria, Richardson,3408 Sunset Boulevard,apt 40,93304,Bakersfield,CA,USA
1165, Julian, Richardson,1028 Grove Avenue,unit 1,93304,Bakersfield,CA,USA
1166, Riley, Thomas,600 Spruce Lane,,93309,Bakersfield,CA,USA
1167, Henry, Simmons,2499 Spruce Drive,,93301,Bakersfield,CA,USA
1168, Samantha, Donovan,2162 Harding Lane,,93305,Bakersfield,CA,USA
1169, David, Ellis,1430 Walnut Lane,apt 2,93308,Bakersfield,CA,USA
1170, Theodore, Kim,6842 Maplehurst Lane,,93305,Bakersfield,CA,USA
1171, Amaya, Ochoa,3824 Sycamore Avenue,unit 11,93301,Bakersfield,CA,USA
1172, Nora, Chen,2631 Jackson Street,bldg 38,93301,Bakersfield,CA,USA
1173, Emma, Oliver,3522 Cedar Lane,,93304,Bakersfield,CA,USA
1174, Jordyn, West,5776 Pine Lane,,93304,Bakersfield,CA,USA
1175, Eliana, Donovan,8143 Sycamore Street,,93301,Bakersfield,CA,USA
1176, August, Donovan,6467 Forest Avenue,,93308,Bakersfield,CA,USA
1177, Delilah, Woods,4716 Chestnut Lane,,93309,Bakersfield,CA,USA
1178, Landon, Harris,976 Sycamore Drive,apt 30,93301,Bakersfield,CA,USA
1179, Jonathan, Bowers,7196 Magnolia Street,,93304,Bakersfield,CA,USA
1180, Chase, Sanchez,"8174 Pine Street
",,93305,Bakersfield,CA,USA
1181, Julia, Jordan,741 Chestnut Avenue,,93304,Bakersfield,CA,USA
1182, Nora, Gibson,5857 Park Avenue,apt 30,93304,Bakersfield,CA,USA
1183, Ezekiel, Morris,1238 Dogwood Lane,,93301,Bakersfield,CA,USA
1184, Clara, Morse,1610 Pine Street,,93301,Bakersfield,CA,USA
1185, Danielle, Sanchez,9082 Cedarhurst Lane,,93304,Bakersfield,CA,USA
1186, Layla, Sullivan,161 Willow Street,,93309,Bakersfield,CA,USA
1187, Genesis, Jackson,4258 Birchwood Avenue,,93301,Bakersfield,CA,USA
1188, Jasmine, Morris,4110 Sycamore Avenue,,93301,Bakersfield,CA,USA
1189, Elena, Calderon,4188 Acorn Avenue,apt 47,93304,Bakersfield,CA,USA
1190, Samantha, Pearson,1667 Adams Lane,apt 13,93301,Bakersfield,CA,USA
1191, Ariana, Morris,3109 Magnolia Avenue,,93304,Bakersfield,CA,USA
1192, Sawyer, Lewis,2545 Pine Lane,,93306,Bakersfield,CA,USA
1193, Esther, Flores,321 Redwood Drive,,93304,Bakersfield,CA,USA
1194, Isabelle, Robinson,1155 Birch Street,apt 24,93304,Bakersfield,CA,USA
1195, Emmanuel, Shaffer,6075 Birchcrest Avenue,,93301,Bakersfield,CA,USA
1196, Camila, Mitchell,2935 Willowwood Street,,93304,Bakersfield,CA,USA
1197, Jonathan, Parker,4065 Oak Lane,bldg 25,93304,Bakersfield,CA,USA
1198, Aria, Davis,6150 Sycamore Avenue,apt 43,93301,Bakersfield,CA,USA
1199, Gabrielle, Mayo,6817 Rosewood Lane,,93306,Bakersfield,CA,USA
1200, Caleb, Harrison,67 Oak Street,apt 49,93304,Bakersfield,CA,USA
1201, Harley, Schwartz,1922 Juniper Lane,,93307,Bakersfield,CA,USA
1202, Nathan, Ochoa,2393 Birchcrest Avenue,apt 33,93304,Bakersfield,CA,USA
1203, Taylor, Lee,5607 Magnolia Drive,,93306,Bakersfield,CA,USA
1204, Wesley, Reynolds,8608 Spruce Avenue,unit 28,93304,Bakersfield,CA,USA
1205, Brooks, Roman,12 Laurel Drive,,93301,Bakersfield,CA,USA
1206, Gabrielle, Vargas,2543 Birchcrest Avenue,unit 20,93304,Bakersfield,CA,USA
1207, Noah, Shaffer,5575 Redwood Lane,,93309,Bakersfield,CA,USA
1208, Annabelle, Hayes,3078 Magnolia Drive,,93301,Bakersfield,CA,USA
1209, Jordyn, Lynch,5359 Elmwood Road,,93304,Bakersfield,CA,USA
1210, Delilah, Lee,7342 Polk Drive,,93307,Bakersfield,CA,USA
1211, Christopher, Chan,9057 Chestnut Lane,,93305,Bakersfield,CA,USA
1212, Ethan, Hart,4393 Oakdale Avenue,,93304,Bakersfield,CA,USA
1213, Ariana, Sullivan,499 Juniper Drive,apt 19,93304,Bakersfield,CA,USA
1214, Valentina, Jordan,746 Autumn Avenue,bldg 15,93301,Bakersfield,CA,USA
1215, Layla, Bender,1596 Elm Street,unit 5,93305,Bakersfield,CA,USA
1216, Julia, Howard,4609 Autumn Avenue,unit 6,93306,Bakersfield,CA,USA
1217, Julian, Wallace,3751 Willow Lane,,93308,Bakersfield,CA,USA
1218, Evelyn, Vargas,7897 Birch Lane,,93308,Bakersfield,CA,USA
1219, Reagan, Perez,586 Birchwood Lane,bldg 34,93301,Bakersfield,CA,USA
1220, Penelope, Chan,5948 Oak Avenue,,93305,Bakersfield,CA,USA
1221, Sarah, King,4791 Acorn Street,,93307,Bakersfield,CA,USA
1222, Genesis, Simmons,9470 Hoover Street,apt 27,93304,Bakersfield,CA,USA
1223, Rebecca, Stevenson,5841 Magnolia Drive,,93301,Bakersfield,CA,USA
1224, Abigail, Brown,1316 Pinehill Lane,,93301,Bakersfield,CA,USA
1225, Jonathan, Edwards,43 Elm Street,,93304,Bakersfield,CA,USA
1226, Emma, Scott,3078 Adams Street,,93308,Bakersfield,CA,USA
1227, Nicholas, Chang,9050 Eisenhower Boulevard,,93304,Bakersfield,CA,USA
1228, Easton, Duncan,4528 Madison Boulevard,unit 16,93304,Bakersfield,CA,USA
1229, Avery, Evans,7307 Magnolia Drive,apt 33,93301,Bakersfield,CA,USA
1230, Avery, Carlson,8934 Elm Avenue,apt 10,93304,Bakersfield,CA,USA
1231, Addison, Williams,9126 Forest Drive,,93305,Bakersfield,CA,USA
1232, Annabelle, Sanchez,3191 Jackson Drive,unit 6,93304,Bakersfield,CA,USA
1233, Isla, Robinson,6175 Wilson Drive,bldg 3,93309,Bakersfield,CA,USA
1234, Sydney, Richardson,5763 Hoover Street,bldg 17,93301,Bakersfield,CA,USA
1235, Faith, Roberts,8960 Grove Street,bldg 12,93304,Bakersfield,CA,USA
1236, Ariana, Bender,1639 Juniper Street,,93305,Bakersfield,CA,USA
1237, Elijah, Martinez,4784 Garfield Road,,93301,Bakersfield,CA,USA
1238, Penelope, Kim,5625 Cedar Lane,,93305,Bakersfield,CA,USA
1239, Brooks, McCall,4805 Magnolia Avenue,,93309,Bakersfield,CA,USA
1240, Wyatt, Donovan,9008 Redwood Drive,,93304,Bakersfield,CA,USA
1241, Holden, Dickson,311 Cedarbrook Avenue,,93304,Bakersfield,CA,USA
1242, Henry, Perez,6656 Pinehill Lane,apt 41,93306,Bakersfield,CA,USA
1243, Sophia, Chavez,2979 Chestnut Lane,,93301,Bakersfield,CA,USA
1244, Naomi, Moore,3826 Willowwood Street,,93304,Bakersfield,CA,USA
1245, Charles, Wallace,9587 Spruce Lane,unit 12,93308,Bakersfield,CA,USA
1246, Charles, Hendricks,3572 Dogwood Avenue,,93304,Bakersfield,CA,USA
1247, Ezekiel, Clark,9180 Elm Drive,,93301,Bakersfield,CA,USA
1248, Cole, Martinez,7477 Magnolia Lane,,93306,Bakersfield,CA,USA
1249, Chase, Bowers,7096 Cedarwood Lane,unit 50,93304,Bakersfield,CA,USA
1250, Everett, Church,3180 Main Drive,,93301,Bakersfield,CA,USA
1251, Samuel, Mayo,6814 Forest Avenue,,93304,Bakersfield,CA,USA
1252, Caroline, Pena,7784 Maplewood Avenue,,93307,Bakersfield,CA,USA
1253, Christian, Manning,8716 Sycamore Street,,93304,Bakersfield,CA,USA
1254, Jaxon, Foreman,5364 Acorn Avenue,,93301,Bakersfield,CA,USA
1255, Harley, Garcia,2670 Juniper Street,,93301,Bakersfield,CA,USA
1256, Emmett, Murphy,1021 Pinecrest Avenue,,93304,Bakersfield,CA,USA
1257, Arthur, Carlson,5880 Wilson Drive,,93305,Bakersfield,CA,USA
1258, Maya, Davis,5060 Chestnut Street,,93304,Bakersfield,CA,USA
1259," Raegan

", Kim,9290 Lakeview Drive,,93304,Bakersfield,CA,USA
1260, Audrey, Gonzalez,4605 Chestnut Lane,,93307,Bakersfield,CA,USA
1261, Jason, Rivera,7348 Grove Street,,93304,Bakersfield,CA,USA
1262, Blake, Munoz,6497 Magnolia Drive,,93308,Bakersfield,CA,USA
1263, Levi, Rogers,9290 Sycamore Lane,,93308,Bakersfield,CA,USA
1264, Gabrielle, Huber,5339 Redwood Road,,93304,Bakersfield,CA,USA
1265, Angela, Schwartz,2029 Adams Lane,,93308,Bakersfield,CA,USA
1266, Gabriella, Owens,9817 Dogwood Lane,,93301,Bakersfield,CA,USA
1267, Jordyn, Mayo,7531 Walnut Street,apt 18,93304,Bakersfield,CA,USA
1268, Micah, West,7010 Dogwood Lane,,93309,Bakersfield,CA,USA
1269, Lily, Garcia,9325 Roosevelt Street,apt 19,93304,Bakersfield,CA,USA
1270, Colton, Robinson,4217 Chestnut Lane,,93301,Bakersfield,CA,USA
1271, Robert, Keller,9093 Chestnut Lane,,93301,Bakersfield,CA,USA
1272, Lincoln, Carlson,6748 Acorn Avenue,,93304,Bakersfield,CA,USA
1273, Elena, Munoz,9017 Juniper Street,bldg 20,93304,Bakersfield,CA,USA
1274, Grace, Nguyen,4435 Acorn Drive,,93306,Bakersfield,CA,USA
1275, Victoria, Stevenson,8112 Harding Boulevard,,93304,Bakersfield,CA,USA
1276, Michael, Adams,7641 Magnolia Street,unit 48,93301,Bakersfield,CA,USA
1277, Genesis, Bailey,362 Forest Avenue,,93304,Bakersfield,CA,USA
1278, Ariel, Harris,1617 Acorn Drive,,93306,Bakersfield,CA,USA
1279, Tristan, Walker,2465 Magnolia Drive,bldg 6,93304,Bakersfield,CA,USA
1280, Julia, Riley,1089 Acorn Avenue,apt 37,93306,Bakersfield,CA,USA
1281, Axel, Roman,7742 Harding Lane,,93301,Bakersfield,CA,USA
1282, Clara, Carlson,3839 Grove Avenue,,93301,Bakersfield,CA,USA
1283, Josiah, Flores,8514 Rosewood Road,,93304,Bakersfield,CA,USA
1284, Xavier, Oliver,7362 Jackson Drive,,93301,Bakersfield,CA,USA
1285, Ethan, Jordan,561 Oakdale Avenue,unit 47,93304,Bakersfield,CA,USA
1286, Silas, Bryant,7640 Harding Boulevard,,93301,Bakersfield,CA,USA
1287, Holden, Wyatt,216 Oakwood Drive,,93301,Bakersfield,CA,USA
1288, Ava, Perez,6318 McKinley Road,apt 13,93308,Bakersfield,CA,USA
1289, Ariana, Lee,5426 Hillcrest Avenue,apt 39,93304,Bakersfield,CA,USA
1290, Mia, Morris,1100 Dogwood Avenue,,93301,Bakersfield,CA,USA
1291, Faith, Keller,8749 Oakwood Drive,,93301,Bakersfield,CA,USA
1292, Harper, Young,4965 Laurel Drive,,93304,Bakersfield,CA,USA
1293, Jordan, Galloway,4022 Chestnut Lane,,93304,Bakersfield,CA,USA
1294, Julia, Galloway,9664 Redwood Avenue,bldg 20,93301,Bakersfield,CA,USA
1295, Ezekiel, Carlson,5988 Sycamore Drive,,93305,Bakersfield,CA,USA
1296, Landon, Kramer,3739 Birchwood Street,,93301,Bakersfield,CA,USA
1297, Claire, Dickson,8946 Maplehurst Lane,,93301,Bakersfield,CA,USA
1298, Gavin, Keith,2102 Pine Lane,,93309,Bakersfield,CA,USA
1299, Gavin, Duncan,7898 Pine Lane,bldg 48,93304,Bakersfield,CA,USA
1300, Naomi, Kim,4919 Cedar Lane,,93309,Bakersfield,CA,USA
1301, Scarlett, Dixon,9325 Pineview Drive,,93301,Bakersfield,CA,USA
1302, Harley, Cook,8741 Acorn Drive,,93304,Bakersfield,CA,USA
1303, Sarah, Shaffer,4082 Laurel Road,,93304,Bakersfield,CA,USA
1304, Landon, Nelson,4613 Maple Lane,,93304,Bakersfield,CA,USA
1305, Skylar, Russell,9036 Wilson Drive,,93309,Bakersfield,CA,USA
1306, Peyton, Gutierrez,"9658 Pine Street
",,93308,Bakersfield,CA,USA
1307, Jonah, Howard,9375 Sycamore Boulevard,,93305,Bakersfield,CA,USA
1308, Sofia, Duffy,4891 Birchcrest Avenue,apt 6,93301,Bakersfield,CA,USA
1309, Ethan, Carter,6650 Dogwood Avenue,,93309,Bakersfield,CA,USA
1310, Tristan, Hendricks,7864 Sycamore Drive,,93304,Bakersfield,CA,USA
1311, Jasmine, Hayes,6911 Sycamore Lane,,93301,Bakersfield,CA,USA
1312, Aubrey, Campbell,1125 Spruce Drive,,93305,Bakersfield,CA,USA
1313, Connor, Oliver,4291 Walnut Lane,,93301,Bakersfield,CA,USA
1314, Naomi, Lopez,774 Pinecrest Avenue,,93301,Bakersfield,CA,USA
1315, Scarlett, Russell,1513 Magnolia Lane,,93305,Bakersfield,CA,USA
1316, Hunter, Martin,6562 Acorn Drive,bldg 1,93304,Bakersfield,CA,USA
1317, Sawyer, Flores,112 Walnut Lane,apt 26,93306,Bakersfield,CA,USA
1318, Zoe, Kramer,475 McKinley Road,,93301,Bakersfield,CA,USA
1319, Aubrey, Burgess,7843 Maple Drive,,93304,Bakersfield,CA,USA
1320, Brooke, Brown,7142 Birchwood Road,apt 21,93304,Bakersfield,CA,USA
1321, Noah, Short,8903 Summer Lane,,93301,Bakersfield,CA,USA
1322, Elijah, Brock,8594 Pinehill Lane,,93306,Bakersfield,CA,USA
1323, Axel, Howard,7697 Cedarhurst Lane,apt 28,93301,Bakersfield,CA,USA
1324, Ryan, Sanchez,6712 Magnolia Avenue,,93306,Bakersfield,CA,USA
1325, Mackenzie, Lawson,2395 Sycamore Street,,93304,Bakersfield,CA,USA
1326, Jason,Smith,7552 Taft Avenue,,93301,Bakersfield,CA,USA
1327, Beckett, Ward,8919 Washington Drive,,93305,Bakersfield,CA,USA
1328, Grayson, Bowers,5670 Coolidge Street,bldg 24,93301,Bakersfield,CA,USA
1329, Charles, McCall,6422 Laurel Street,,93308,Bakersfield,CA,USA
1330, Elizabeth, Foster,9461 Magnolia Lane,,93301,Bakersfield,CA,USA
1331, Hannah, Perez,7794 Laurel Lane,,93309,Bakersfield,CA,USA
1332, Valeria, Diaz,376 Willow Avenue,,93304,Bakersfield,CA,USA
1333, Isabella, Carlson,"1106 Pine Street
",,93301,Bakersfield,CA,USA
1334, Skylar, Chan,3729 Pine Street,,93301,Bakersfield,CA,USA
1335, Grayson, Buchanan,5820 Garfield Road,,93304,Bakersfield,CA,USA
1336, Caroline, Roman,8010 Oak Avenue,,93304,Bakersfield,CA,USA
1337, Ezekiel, Owens,1299 Grove Avenue,,93301,Bakersfield,CA,USA
1338, Ian, Young,6576 Pinehill Lane,,93301,Bakersfield,CA,USA
1339, Cooper, Kidd,3510 Cedarcrest Drive,,93304,Bakersfield,CA,USA
1340, Julia, Rodriguez,7927 Oak Street,unit 12,93304,Bakersfield,CA,USA
1341, Ezekiel, Bell,3158 Chestnut Street,,93304,Bakersfield,CA,USA
1342, Bennett, Morgan,8223 Willow Avenue,,93306,Bakersfield,CA,USA
1343, Elizabeth, Schwartz,788 Walnut Street,unit 6,93301,Bakersfield,CA,USA
1344, Brooklyn, Rosales,5067 Coolidge Avenue,bldg 49,93305,Bakersfield,CA,USA
1345, Everett, Mayo,2283 Elm Street,,93307,Bakersfield,CA,USA
1346, Sebastian, Alexander,7356 Elmwood Lane,,93304,Bakersfield,CA,USA
1347, Lily, Williams,2703 Laurel Road,,93301,Bakersfield,CA,USA
1348, William, Morales,3091 Maple Lane,,93301,Bakersfield,CA,USA
1349, Tristan, Perez,147 Elmwood Lane,apt 43,93301,Bakersfield,CA,USA
1350, Colton," Yu
",4236 Roosevelt Lane,unit 42,93309,Bakersfield,CA,USA
